record_type,source_file,case_id,state,eyelid_thickness_mm,cornea_thickness_mm,p_iop_mmhg,p_iop_pa,p_probe_delta_mmhg,p_probe_delta_pa,p_probe_absolute_mmhg,probe_force_n,probe_force_delta_n,probe_displacement_mm,eyelid_modulus_scale,cornea_modulus_scale,corneal_radius_mm,probe_area_mm2,corneal_applanation_area_mm2,contact_force_n,eyelid_displacement_mm,corneal_displacement_mm,tangent_stiffness_n_per_mm,source_status,assumption_note
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.175,loading_path_0p8,1.2,0.6,20.0,2666.44,,,72.41446226756551,0.14150914438253,,0.175,,,7.8,14.65741468458854,,,,,0.8564846705535334,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.2,loading_path_0p8,1.2,0.6,20.0,2666.44,,,83.56957062221157,0.16330796452605,,0.2,,,7.8,14.65741468458854,,,,,0.8889434370048666,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.225,loading_path_0p8,1.2,0.6,20.0,2666.44,,,94.72467897685765,0.18510678466957,,0.225,,,7.8,14.65741468458854,,,,,0.9260711127298662,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.25,loading_path_0p8,1.2,0.6,20.0,2666.44,,,107.18397947251802,0.20945419950269,,0.25,,,7.8,14.65741468458854,,,,,0.9663452016520002,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.275,loading_path_0p8,1.2,0.6,20.0,2666.44,,,119.88479703133144,0.23427357631537,,0.275,,,7.8,14.65741468458854,,,,,0.9979773888502668,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.3,loading_path_0p8,1.2,0.6,20.0,2666.44,,,132.58561459014493,0.25909295312805,,0.3,,,7.8,14.65741468458854,,,,,1.0282865699877342,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.325,loading_path_0p8,1.2,0.6,20.0,2666.44,,,145.9272763462406,0.28516463937175,,0.325,,,7.8,14.65741468458854,,,,,1.0659146467882663,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.35,loading_path_0p8,1.2,0.6,20.0,2666.44,,,160.07224984258883,0.31280612194447,,0.35,,,7.8,14.65741468458854,,,,,1.096061613885466,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.375,loading_path_0p8,1.2,0.6,20.0,2666.44,,,174.21722333893706,0.34044760451719,,0.375,,,7.8,14.65741468458854,,,,,1.1272258531379329,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.4,loading_path_0p8,1.2,0.6,20.0,2666.44,,,188.42879488893973,0.36821923006543,,0.4,,,7.8,14.65741468458854,,,,,1.1668884742489336,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.425,loading_path_0p8,1.2,0.6,20.0,2666.44,,,204.09600961168323,0.39883540922148,,0.425,,,7.8,14.65741468458854,,,,,1.2056834755231345,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.45,loading_path_0p8,1.2,0.6,20.0,2666.44,,,219.7632243344216,0.42945158837752,,0.45,,,7.8,14.65741468458854,,,,,1.2379248958206663,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.475,loading_path_0p8,1.2,0.6,20.0,2666.44,,,235.4304390571651,0.46006776753357,,0.475,,,7.8,14.65741468458854,,,,,1.2718282247453327,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.5,loading_path_0p8,1.2,0.6,20.0,2666.44,,,252.1168454919832,0.49267560612644,,0.5,,,7.8,14.65741468458854,,,,,1.313079423436998,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.525,loading_path_0p8,1.2,0.6,20.0,2666.44,,,269.36727064125733,0.52638562518436,,0.5249999999999999,,,7.8,14.65741468458854,,,,,1.3416458128103312,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.55,loading_path_0p8,1.2,0.6,20.0,2666.44,,,286.61769579053146,0.56009564424228,,0.5499999999999999,,,7.8,14.65741468458854,,,,,1.3520190962143996,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.575,loading_path_0p8,1.2,0.6,20.0,2666.44,,,303.9136331948844,0.59389460133928,,0.575,,,7.8,14.65741468458854,,,,,1.356884082967467,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.6,loading_path_0p8,1.2,0.6,20.0,2666.44,,,321.35077528807017,0.62796949440368,,0.6,,,7.8,14.65741468458854,,,,,1.3611561494600004,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.625,loading_path_0p8,1.2,0.6,20.0,2666.44,,,338.787917381256,0.66204438746808,,0.625,,,7.8,14.65741468458854,,,,,1.3556582479216648,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.65,loading_path_0p8,1.2,0.6,20.0,2666.44,,,356.2250594744418,0.69611928053248,,0.6499999999999999,,,7.8,14.65741468458854,,,,,1.3396245070103974,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.675,loading_path_0p8,1.2,0.6,20.0,2666.44,,,373.098980776688,0.72909355239873,,0.6749999999999999,,,7.8,14.65741468458854,,,,,1.3222319744964672,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.7,loading_path_0p8,1.2,0.6,20.0,2666.44,,,389.8686019324681,0.76186400552459,,0.7,,,7.8,14.65741468458854,,,,,1.3098683235905342,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.725,loading_path_0p8,1.2,0.6,20.0,2666.44,,,406.6382230882431,0.79463445865044,,0.725,,,7.8,14.65741468458854,,,,,1.3009984757386004,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.75,loading_path_0p8,1.2,0.6,20.0,2666.44,,,423.2306378259069,0.82705862281935,,0.75,,,7.8,14.65741468458854,,,,,1.2905935493327316,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.775,loading_path_0p8,1.2,0.6,20.0,2666.44,,,439.6009205746647,0.85904870646476,,0.7749999999999999,,,7.8,14.65741468458854,,,,,1.282497215973265,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p20mm_s0.8,loading_path_0p8,1.2,0.6,20.0,2666.44,,,455.9712033234275,0.89103879011018,,0.7999999999999999,,,7.8,14.65741468458854,,,,,1.2796033458167988,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.0,loading_path_0p8,1.4,0.6,20.0,2666.44,,,8.14090386538504,0.015908594836132,,0.0,,,7.8,14.65741468458854,,,,,0.5662085155069599,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.025,loading_path_0p8,1.4,0.6,20.0,2666.44,,,15.3845497372936,0.030063807723806,,0.0249999999999999,,,7.8,14.65741468458854,,,,,0.63812854288154,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.05,loading_path_0p8,1.4,0.6,20.0,2666.44,,,24.39614906847379,0.047673877189787,,0.05,,,7.8,14.65741468458854,,,,,0.7121086002535533,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.075,loading_path_0p8,1.4,0.6,20.0,2666.44,,,33.624432433994144,0.065707381027034,,0.075,,,7.8,14.65741468458854,,,,,0.78532579181456,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.1,loading_path_0p8,1.4,0.6,20.0,2666.44,,,44.56211207042132,0.087081311570937,,0.0999999999999999,,,7.8,14.65741468458854,,,,,0.8389557387851266,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.125,loading_path_0p8,1.4,0.6,20.0,2666.44,,,55.49979170684848,0.10845524211484,,0.1249999999999999,,,7.8,14.65741468458854,,,,,0.8932082669047268,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.15,loading_path_0p8,1.4,0.6,20.0,2666.44,,,66.91860198878678,0.13076937691975,,0.15,,,7.8,14.65741468458854,,,,,0.9446382435750867,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.175,loading_path_0p8,1.4,0.6,20.0,2666.44,,,79.8301509401273,0.15600055571393,,0.175,,,7.8,14.65741468458854,,,,,0.9898001918387334,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.2,loading_path_0p8,1.4,0.6,20.0,2666.44,,,92.7416998914678,0.18123173450811,,0.2,,,7.8,14.65741468458854,,,,,1.0297341266288664,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.225,loading_path_0p8,1.4,0.6,20.0,2666.44,,,105.65324884280828,0.20646291330229,,0.225,,,7.8,14.65741468458854,,,,,1.074501960585733,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.25,loading_path_0p8,1.4,0.6,20.0,2666.44,,,120.13736747638043,0.23476713832572,,0.25,,,7.8,14.65741468458854,,,,,1.1230636787762005,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.275,loading_path_0p8,1.4,0.6,20.0,2666.44,,,134.91270271776494,0.26364044598418,,0.275,,,7.8,14.65741468458854,,,,,1.1621331390839331,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.3,loading_path_0p8,1.4,0.6,20.0,2666.44,,,149.68803795915454,0.29251375364265,,0.3,,,7.8,14.65741468458854,,,,,1.201698567291134,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.325,loading_path_0p8,1.4,0.6,20.0,2666.44,,,165.30732203644743,0.32303626884795,,0.325,,,7.8,14.65741468458854,,,,,1.2512522212805337,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.35,loading_path_0p8,1.4,0.6,20.0,2666.44,,,181.98451380945292,0.35562610055562,,0.35,,,7.8,14.65741468458854,,,,,1.2908820441306663,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.375,loading_path_0p8,1.4,0.6,20.0,2666.44,,,198.66170558245847,0.38821593226329,,0.375,,,7.8,14.65741468458854,,,,,1.3302124306068663,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.4,loading_path_0p8,1.4,0.6,20.0,2666.44,,,215.4210980032396,0.42096639684691,,0.4,,,7.8,14.65741468458854,,,,,1.3791672118482667,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.425,loading_path_0p8,1.4,0.6,20.0,2666.44,,,233.97716172538435,0.45722783714769,,0.425,,,7.8,14.65741468458854,,,,,1.4270511072500014,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.45,loading_path_0p8,1.4,0.6,20.0,2666.44,,,252.533225447524,0.49348927744846,,0.45,,,7.8,14.65741468458854,,,,,1.4640550617851995,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.475,loading_path_0p8,1.4,0.6,20.0,2666.44,,,271.08928916966875,0.52975071774924,,0.475,,,7.8,14.65741468458854,,,,,1.4987747635847992,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.5,loading_path_0p8,1.4,0.6,20.0,2666.44,,,290.6890861605564,0.56805177551314,,0.5,,,7.8,14.65741468458854,,,,,1.541019267675665,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.525,loading_path_0p8,1.4,0.6,20.0,2666.44,,,310.86648311571065,0.60748155362073,,0.5249999999999999,,,7.8,14.65741468458854,,,,,1.5689404001550658,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.55,loading_path_0p8,1.4,0.6,20.0,2666.44,,,331.0438800708651,0.64691133172832,,0.5499999999999999,,,7.8,14.65741468458854,,,,,1.572761139636268,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.575,loading_path_0p8,1.4,0.6,20.0,2666.44,,,351.16555563659443,0.68623222155732,,0.575,,,7.8,14.65741468458854,,,,,1.566804857730668,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.6,loading_path_0p8,1.4,0.6,20.0,2666.44,,,371.1143520197556,0.72521527852199,,0.6,,,7.8,14.65741468458854,,,,,1.5615744976823338,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.625,loading_path_0p8,1.4,0.6,20.0,2666.44,,,391.0631484029168,0.76419833548666,,0.625,,,7.8,14.65741468458854,,,,,1.556449827978465,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.65,loading_path_0p8,1.4,0.6,20.0,2666.44,,,411.011944786078,0.80318139245133,,0.6499999999999999,,,7.8,14.65741468458854,,,,,1.5501729914638642,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.675,loading_path_0p8,1.4,0.6,20.0,2666.44,,,430.7402533338768,0.84173358182475,,0.6749999999999999,,,7.8,14.65741468458854,,,,,1.5433642196514008,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.7,loading_path_0p8,1.4,0.6,20.0,2666.44,,,450.42773080104575,0.88020598090348,,0.7,,,7.8,14.65741468458854,,,,,1.5367650156178003,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.725,loading_path_0p8,1.4,0.6,20.0,2666.44,,,470.1152082682199,0.91867837998222,,0.725,,,7.8,14.65741468458854,,,,,1.527569334776134,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.75,loading_path_0p8,1.4,0.6,20.0,2666.44,,,489.59828421524094,0.95675134663653,,0.75,,,7.8,14.65741468458854,,,,,1.515567609347465,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.775,loading_path_0p8,1.4,0.6,20.0,2666.44,,,508.8251385384168,0.99432361630812,,0.7749999999999999,,,7.8,14.65741468458854,,,,,1.506228766748199,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p40mm_s0.8,loading_path_0p8,1.4,0.6,20.0,2666.44,,,528.0519928615875,1.0318958859797,,0.7999999999999999,,,7.8,14.65741468458854,,,,,1.5028907868631989,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.0,loading_path_0p8,1.6,0.6,20.0,2666.44,,,7.471377526244384,0.014600236030079,,0.0,,,7.8,14.65741468458854,,,,,0.5949008925235599,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.025,loading_path_0p8,1.6,0.6,20.0,2666.44,,,15.082092088643144,0.029472758343168,,0.0249999999999999,,,7.8,14.65741468458854,,,,,0.6839451843388733,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.05,loading_path_0p8,1.6,0.6,20.0,2666.44,,,24.881133949772376,0.048621613228169,,0.05,,,7.8,14.65741468458854,,,,,0.7757485068042533,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.075,loading_path_0p8,1.6,0.6,20.0,2666.44,,,34.95018808198269,0.068298114169731,,0.075,,,7.8,14.65741468458854,,,,,0.8667932195426467,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.1,loading_path_0p8,1.6,0.6,20.0,2666.44,,,47.149339019383454,0.092137156224154,,0.0999999999999999,,,7.8,14.65741468458854,,,,,0.9333851552750668,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.125,loading_path_0p8,1.6,0.6,20.0,2666.44,,,59.34848995678576,0.11597619827858,,0.1249999999999999,,,7.8,14.65741468458854,,,,,0.999780959863167,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.15,loading_path_0p8,1.6,0.6,20.0,2666.44,,,72.128997843303,0.14095130241058,,0.15,,,7.8,14.65741468458854,,,,,1.0619245265001735,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.175,loading_path_0p8,1.6,0.6,20.0,2666.44,,,86.71320293093817,0.16945111196278,,0.175,,,7.8,14.65741468458854,,,,,1.1164943459533332,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.2,loading_path_0p8,1.6,0.6,20.0,2666.44,,,101.2974080185733,0.19795092151498,,0.2,,,7.8,14.65741468458854,,,,,1.165394217813133,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.225,loading_path_0p8,1.6,0.6,20.0,2666.44,,,115.88161310620843,0.22645073106718,,0.225,,,7.8,14.65741468458854,,,,,1.2209019329161994,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.25,loading_path_0p8,1.6,0.6,20.0,2666.44,,,132.41565007503152,0.25876081597815,,0.25,,,7.8,14.65741468458854,,,,,1.2811136916721342,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.275,loading_path_0p8,1.6,0.6,20.0,2666.44,,,149.31076702185217,0.29177650743704,,0.275,,,7.8,14.65741468458854,,,,,1.3288014734804672,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.3,loading_path_0p8,1.6,0.6,20.0,2666.44,,,166.20588396867797,0.32479219889594,,0.3,,,7.8,14.65741468458854,,,,,1.3754039027335343,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.325,loading_path_0p8,1.6,0.6,20.0,2666.44,,,184.08949874996915,0.35973956917146,,0.325,,,7.8,14.65741468458854,,,,,1.433444956378933,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.35,loading_path_0p8,1.6,0.6,20.0,2666.44,,,203.2122164505357,0.39710833965376,,0.35,,,7.8,14.65741468458854,,,,,1.4799253305191995,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.375,loading_path_0p8,1.6,0.6,20.0,2666.44,,,222.3349341511022,0.43447711013606,,0.375,,,7.8,14.65741468458854,,,,,1.5274921326364663,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.4,loading_path_0p8,1.6,0.6,20.0,2666.44,,,241.55875785701247,0.47204345750922,,0.4,,,7.8,14.65741468458854,,,,,1.587706042235799,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.425,loading_path_0p8,1.6,0.6,20.0,2666.44,,,262.9924699655851,0.51392827121147,,0.425,,,7.8,14.65741468458854,,,,,1.6466027725627337,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.45,loading_path_0p8,1.6,0.6,20.0,2666.44,,,284.42618207415785,0.55581308491372,,0.45,,,7.8,14.65741468458854,,,,,1.6868571679444,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.475,loading_path_0p8,1.6,0.6,20.0,2666.44,,,305.8598941827305,0.59769789861597,,0.475,,,7.8,14.65741468458854,,,,,1.7161309060192669,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.5,loading_path_0p8,1.6,0.6,20.0,2666.44,,,328.17362463091047,0.64130240529638,,0.5,,,7.8,14.65741468458854,,,,,1.7517491424601983,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
