bootstrap_id,c_n_per_mm_per_mm_power,exponent_m_for_k_proportional_h_to_m,n_for_k_proportional_h_to_minus_n
923,0.8308446479169808,0.990700665862454,-0.990700665862454
924,0.8313902630347075,0.9907991638522969,-0.9907991638522969
925,0.8316290966278043,0.9900411215797099,-0.9900411215797099
926,0.8330416455479408,0.9897142708147946,-0.9897142708147946
927,0.8290994748237723,1.0064874325254924,-1.0064874325254924
928,0.830666612501142,0.9908902461876643,-0.9908902461876643
929,0.8315099675707254,0.9942567339296697,-0.9942567339296697
930,0.8327342845667377,0.9919891011125004,-0.9919891011125004
931,0.8315093822846923,0.9922414261520691,-0.9922414261520691
932,0.8306466045538742,0.9924439113475028,-0.9924439113475028
933,0.8308221587039059,0.9956359741504277,-0.9956359741504277
934,0.8284862635962822,1.0002748643865162,-1.0002748643865162
935,0.8317328302829824,0.9898111455423169,-0.9898111455423169
936,0.8326377138950892,0.9900713087911748,-0.9900713087911748
937,0.8313392556940687,0.9919802817288079,-0.9919802817288079
938,0.8344607038584793,0.984635489400388,-0.984635489400388
939,0.8336156386750186,0.9856588273265436,-0.9856588273265436
940,0.8290364754711343,0.9957237134196901,-0.9957237134196901
941,0.8315306199687539,0.9919367280212363,-0.9919367280212363
942,0.83263651595605,0.9891021946323784,-0.9891021946323784
943,0.8325877738207834,0.9892923398418779,-0.9892923398418779
944,0.8313839587258504,0.9968045270023178,-0.9968045270023178
945,0.8305471522260947,0.9944665923976785,-0.9944665923976785
946,0.8315002719817385,0.9944494411439615,-0.9944494411439615
947,0.8293138084611303,0.9987979772259787,-0.9987979772259787
948,0.8322069677497235,0.9893764182340297,-0.9893764182340297
949,0.8318335474915224,0.9917360370083088,-0.9917360370083088
950,0.8323688614187248,0.9888480533070512,-0.9888480533070512
951,0.8338124158834159,0.9872707484474734,-0.9872707484474734
952,0.8285137800835207,1.0058912719635569,-1.0058912719635569
953,0.8342841336859482,0.9863769942030737,-0.9863769942030737
954,0.832314446811286,0.9891825007477653,-0.9891825007477653
955,0.8315763602116366,0.9909868866155294,-0.9909868866155294
956,0.8325008380881518,0.9907312657749244,-0.9907312657749244
957,0.8316046143976044,0.9899972170362838,-0.9899972170362838
958,0.8308555916499052,0.9931195132588062,-0.9931195132588062
959,0.8323968351511234,0.9893321207232157,-0.9893321207232157
960,0.8314320592887261,0.9932187638747025,-0.9932187638747025
961,0.8307146402964011,0.9948652751376045,-0.9948652751376045
962,0.8325344640135078,0.9901014117291924,-0.9901014117291924
963,0.8313619673875411,0.989411229647089,-0.989411229647089
964,0.829540251189674,1.0001555552973451,-1.0001555552973451
965,0.8345078655951469,0.9854135090201632,-0.9854135090201632
966,0.833063733542988,0.9896452284728599,-0.9896452284728599
967,0.8308145499613319,0.9933275504858283,-0.9933275504858283
968,0.8316019760427037,0.9900001700312067,-0.9900001700312067
969,0.8308900743987931,0.9938333778766829,-0.9938333778766829
970,0.8285793870527658,0.9970292550402948,-0.9970292550402948
971,0.8302015363026259,0.9988142437269818,-0.9988142437269818
972,0.8318063524785734,0.9914342290848153,-0.9914342290848153
973,0.8345509796430283,0.9841679349136461,-0.9841679349136461
974,0.8298834948842094,0.9988876684802867,-0.9988876684802867
975,0.8325843336338915,0.9881499475638053,-0.9881499475638053
976,0.8285434381515702,1.002412808768644,-1.002412808768644
977,0.8319060514585739,0.9948248992742015,-0.9948248992742015
978,0.8346261217772691,0.9856065191194432,-0.9856065191194432
979,0.8329735495786529,0.9893126801124539,-0.9893126801124539
980,0.8313413951621068,0.9910405989042806,-0.9910405989042806
981,0.8325824648445932,0.9891393782651744,-0.9891393782651744
982,0.8359696722099355,0.9830236375786909,-0.9830236375786909
983,0.8315306199687538,0.9919367280212368,-0.9919367280212368
984,0.8313902630347075,0.990799163852297,-0.990799163852297
985,0.8332814412816496,0.9895931699117126,-0.9895931699117126
986,0.832841028098974,0.9907977922301305,-0.9907977922301305
987,0.8314622964665318,0.996592608213027,-0.996592608213027
988,0.8315799673258799,0.9913207093420273,-0.9913207093420273
989,0.8293138084611303,0.9987979772259786,-0.9987979772259786
990,0.8306368437617739,0.9960758588319767,-0.9960758588319767
991,0.8318194681151685,0.9906629166548531,-0.9906629166548531
992,0.8314733576610787,0.9927146952356152,-0.9927146952356152
993,0.8300773721758555,0.9957134349139769,-0.9957134349139769
994,0.8326968422902167,0.9915490120544439,-0.9915490120544439
995,0.8345509796430285,0.9841679349136455,-0.9841679349136455
996,0.830458083338763,0.9941819478429094,-0.9941819478429094
997,0.8316435628804264,0.992685771747523,-0.992685771747523
998,0.8304772634689783,0.9968860987941017,-0.9968860987941017
999,0.8306466045538742,0.9924439113475032,-0.9924439113475032
